tx	null_pct_cutoff	vivo	vitro	null_pct1	null_pct2	condition	T_t_cutoff
ENSMUST00000021993	0.8	0.8376322254269999	0.8623964535359999	0.203738317757	0.106542056075	mRNA	T0t0
ENSMUST00000101014	0.8	0.798699945714	0.868908835627	0.35464231354599995	0.129375951294	mRNA	T0t0
ENSMUST00000040518	0.8	0.794841349155	0.830396379427	0.0190174326466	0.0190174326466	mRNA	T0t0
ENSMUST00000199852	0.8	0.854944242424	0.8785760755840001	0.16645649432499998	0.0945775535939	mRNA	T0t0
ENSMUST00000008036	0.8	0.7420633162549999	0.8010308331479999	0.0721442885772	0.0721442885772	mRNA	T0t0
ENSMUST00000179882	0.8	0.8346160366159999	0.87100429941	0.0968992248062	0.08720930232560001	mRNA	T0t0
ENSMUST00000200305	0.8	0.8336653003579999	0.887321875944	0.454212454212	0.157509157509	mRNA	T0t0
ENSMUST00000118517	0.8	0.7559895788259999	0.799236607025	0.0652173913043	0.0652173913043	mRNA	T0t0
ENSMUST00000152918	0.8	0.768241799267	0.798901983985	0.20063694267499999	0.18630573248399998	mRNA	T0t0
ENSMUST00000155242	0.8	0.7788698804909999	0.8239640560959999	0.194092827004	0.189873417722	mRNA	T0t0
ENSMUST00000089430	0.8	0.7966016376	0.820312606174	0.07142857142860001	0.07142857142860001	mRNA	T0t0
ENSMUST00000118047	0.8	0.826590161234	0.833768713519	0.0900243309002	0.0900243309002	mRNA	T0t0
ENSMUST00000037023	0.8	0.767707442446	0.781705312691	0.2	0.16923076923099997	mRNA	T0t0
ENSMUST00000118048	0.8	0.785200552681	0.795559641698	0.119221411192	0.08759124087589999	mRNA	T0t0
ENSMUST00000091745	0.8	0.801224755151	0.816138494857	0.09583333333329999	0.075	mRNA	T0t0
ENSMUST00000117131	0.8	0.826150538732	0.8662602644149999	0.119439868204	0.0477759472817	mRNA	T0t0
ENSMUST00000201155	0.8	0.7961748723819999	0.8277483750869999	0.0761316872428	0.07407407407410001	mRNA	T0t0
ENSMUST00000217352	0.8	0.777356445818	0.806636332028	0.103746397695	0.103746397695	mRNA	T0t0
ENSMUST00000071641	0.8	0.783159304895	0.82232343543	0.0353287536801	0.0353287536801	mRNA	T0t0
ENSMUST00000082414	0.8	0.8266613726109999	0.8391470809129999	0.0261248185776	0.0261248185776	mRNA	T0t0
ENSMUST00000000756	0.8	0.7889808047939999	0.7882217167450001	0.05641025641030001	0.05	mRNA	T0t0
ENSMUST00000103997	0.8	0.855528167756	0.7331292311669999	0.507042253521	0.507042253521	mRNA	T0t0
ENSMUST00000187117	0.8	0.876057198766	0.8676871951549999	0.0853658536585	0.0853658536585	mRNA	T0t0
ENSMUST00000080861	0.8	0.791125055837	0.844766379346	0.524312896406	0.434460887949	mRNA	T0t0
ENSMUST00000122538	0.8	0.814438757782	0.745678850175	0.493150684932	0.493150684932	mRNA	T0t0
ENSMUST00000100497	0.8	0.815990727021	0.840240338916	0.0338541666667	0.0234375	mRNA	T0t0
ENSMUST00000157463	0.8	0.7946634434659999	0.824529698537	0.132841328413	0.132841328413	mRNA	T0t0
ENSMUST00000020640	0.8	0.787113716121	0.814168736042	0.164478230822	0.125777470629	mRNA	T0t0
ENSMUST00000005017	0.8	0.831089794082	0.8449896781280001	0.09354120267260001	0.016035634743899997	mRNA	T0t0
ENSMUST00000212291	0.8	0.827831273565	0.8405184146570001	0.391785150079	0.391785150079	mRNA	T0t0
ENSMUST00000145255	0.8	0.7951628115880001	0.858783767192	0.134199134199	0.126623376623	mRNA	T0t0
ENSMUST00000104252	0.8	0.896954464814	0.831329094639	0.48648648648599996	0.48648648648599996	mRNA	T0t0
ENSMUST00000021217	0.8	0.810102555153	0.8079419516259999	0.315217391304	0.320158102767	mRNA	T0t0
ENSMUST00000137329	0.8	0.770260749754	0.783159131777	0.17331288343600001	0.171779141104	mRNA	T0t0
ENSMUST00000127484	0.8	0.7949166192329999	0.838068141499	0.137096774194	0.120967741935	mRNA	T0t0
ENSMUST00000127568	0.8	0.788196317329	0.8576162175159999	0.276169265033	0.18485523385299998	mRNA	T0t0
ENSMUST00000046094	0.8	0.7835816285580001	0.808062795239	0.0290065264685	0.0261058738216	mRNA	T0t0
ENSMUST00000088480	0.8	0.803116657114	0.838061182844	0.0926829268293	0.06341463414630001	mRNA	T0t0
ENSMUST00000179876	0.8	0.840763061457	0.8764523478919999	0.18848167539299998	0.18848167539299998	mRNA	T0t0
ENSMUST00000100484	0.8	0.813676024156	0.82462751139	0.0256544502618	0.0188481675393	mRNA	T0t0
ENSMUST00000091375	0.8	0.864002085156	0.869773822389	0.44050632911399995	0.364556962025	mRNA	T0t0
ENSMUST00000116034	0.8	0.874809862518	0.897573316759	0.150793650794	0.108465608466	mRNA	T0t0
ENSMUST00000084445	0.8	0.791384847385	0.8287580064300001	0.118644067797	0.101694915254	mRNA	T0t0
ENSMUST00000134435	0.8	0.843989499287	0.867038929417	0.440111420613	0.41782729805	mRNA	T0t0
ENSMUST00000080813	0.8	0.783057928943	0.8013333656730001	0.0728744939271	0.0728744939271	mRNA	T0t0
ENSMUST00000181586	0.8	0.7938503818770001	0.8381363602399999	0.14509803921599998	0.0535947712418	mRNA	T0t0
ENSMUST00000053150	0.8	0.821041588079	0.862909844067	0.096256684492	0.096256684492	mRNA	T0t0
ENSMUST00000088248	0.8	0.8412029719480001	0.842306688074	0.0858324715615	0.0372285418821	mRNA	T0t0
ENSMUST00000188231	0.8	0.885417788493	0.8561058831280001	0.0528634361233	0.0528634361233	mRNA	T0t0
ENSMUST00000135025	0.8	0.788831124581	0.841940337758	0.288522012579	0.135220125786	mRNA	T0t0
ENSMUST00000119961	0.8	0.817857218021	0.868948861306	0.325	0.205555555556	mRNA	T0t0
ENSMUST00000134425	0.8	0.79370232378	0.833105586666	0.295454545455	0.0545454545455	mRNA	T0t0
ENSMUST00000176906	0.8	0.835858085168	0.835431909604	0.123772102161	0.07072691552060001	mRNA	T0t0
ENSMUST00000208532	0.8	0.797093252816	0.813099275547	0.0736196319018	0.0736196319018	mRNA	T0t0
ENSMUST00000118230	0.8	0.7965058954430001	0.811454186707	0.169014084507	0.169014084507	mRNA	T0t0
ENSMUST00000122404	0.8	0.8170863811679999	0.8447300347460001	0.089364844904	0.057607090103400004	mRNA	T0t0
ENSMUST00000148629	0.8	0.805981888629	0.8132193183640001	0.20997920997900002	0.118503118503	mRNA	T0t0
ENSMUST00000021698	0.8	0.795237789066	0.8405420550130001	0.0476858345021	0.0406732117812	mRNA	T0t0
ENSMUST00000115231	0.8	0.8231487678370001	0.8372241286100001	0.31862745098	0.233660130719	mRNA	T0t0
ENSMUST00000133839	0.8	0.7856298994750001	0.8112009454369999	0.12548512289799998	0.11901681759400001	mRNA	T0t0
ENSMUST00000121623	0.8	0.8181334615279999	0.8239450108399999	0.423076923077	0.403846153846	mRNA	T0t0
ENSMUST00000183478	0.8	0.8065141338140001	0.829651830149	0.0669144981413	0.0669144981413	mRNA	T0t0
ENSMUST00000179954	0.8	0.8182575112129999	0.879489549114	0.371428571429	0.0603174603175	mRNA	T0t0
ENSMUST00000178079	0.8	0.826841773316	0.851859943039	0.16016427104699998	0.11498973306	mRNA	T0t0
ENSMUST00000175268	0.8	0.8735256410259999	0.9058544303799999	0.545454545455	0.545454545455	mRNA	T0t0
ENSMUST00000102898	0.8	0.843391462652	0.833537685497	0.107221006565	0.0700218818381	mRNA	T0t0
ENSMUST00000117356	0.8	0.7664130382979999	0.829341292404	0.169014084507	0.169014084507	mRNA	T0t0
ENSMUST00000121742	0.8	0.8316597675249999	0.907260737447	0.37068965517200003	0.325431034483	mRNA	T0t0
ENSMUST00000178073	0.8	0.912659915721	0.837288809382	0.218181818182	0.218181818182	mRNA	T0t0
ENSMUST00000157287	0.8	0.715221288515	0.795246814014	0.46835443038	0.46835443038	mRNA	T0t0
ENSMUST00000152739	0.8	0.870821399763	0.890474189895	0.376275510204	0.297193877551	mRNA	T0t0
ENSMUST00000023707	0.8	0.7385896652339999	0.792297532429	0.0603715170279	0.0588235294118	mRNA	T0t0
ENSMUST00000200248	0.8	0.849089066632	0.867378180563	0.130469371519	0.10580747812300001	mRNA	T0t0
ENSMUST00000125166	0.8	0.787255706795	0.811554552705	0.09576138147569999	0.08320251177389999	mRNA	T0t0
ENSMUST00000197077	0.8	0.8694158425949999	0.890328970616	0.352201257862	0.234800838574	mRNA	T0t0
ENSMUST00000058407	0.8	0.798146407881	0.8205414763269999	0.108294930876	0.0829493087558	mRNA	T0t0
ENSMUST00000105372	0.8	0.820218981576	0.839489668082	0.15328467153300002	0.120959332638	mRNA	T0t0
ENSMUST00000027108	0.8	0.835353546644	0.8447790663879999	0.10099750623400001	0.0461346633416	mRNA	T0t0
ENSMUST00000134403	0.8	0.8313341770970001	0.84999430911	0.341194968553	0.49528301886799997	mRNA	T0t0
ENSMUST00000092620	0.8	0.7857627432690001	0.8307524955619999	0.0566929133858	0.0566929133858	mRNA	T0t0
ENSMUST00000188524	0.8	0.8018623863680001	0.830722555534	0.071953010279	0.0734214390602	mRNA	T0t0
ENSMUST00000112384	0.8	0.803158339602	0.8071855433220001	0.0769230769231	0.0769230769231	mRNA	T0t0
ENSMUST00000026459	0.8	0.773728289318	0.810221607243	0.0339248434238	0.0255741127349	mRNA	T0t0
ENSMUST00000082783	0.8	0.7806263829440001	0.807726521794	0.6	0.577777777778	mRNA	T0t0
ENSMUST00000137811	0.8	0.7931792500589999	0.8559692211669999	0.259780907668	0.0923317683881	mRNA	T0t0
ENSMUST00000216076	0.8	0.7957571910160001	0.835341880511	0.0916030534351	0.0916030534351	mRNA	T0t0
ENSMUST00000082678	0.8	0.870710631251	0.883943992105	0.46153846153800004	0.46153846153800004	mRNA	T0t0
ENSMUST00000095978	0.8	0.853780370345	0.843049149329	0.06828703703700001	0.042824074074099994	mRNA	T0t0
ENSMUST00000072566	0.8	0.807345885804	0.829326373752	0.205722070845	0.110354223433	mRNA	T0t0
ENSMUST00000082989	0.8	0.857665763809	0.83622946014	0.327272727273	0.327272727273	mRNA	T0t0
ENSMUST00000082713	0.8	0.9049307122139999	0.931034482759	0.553846153846	0.553846153846	mRNA	T0t0
ENSMUST00000178250	0.8	0.8374853459010001	0.852720899348	0.218181818182	0.218181818182	mRNA	T0t0
ENSMUST00000077163	0.8	0.8155126448710001	0.842752528919	0.104575163399	0.09368191721130001	mRNA	T0t0
ENSMUST00000126794	0.8	0.812039897899	0.815002195596	0.169871794872	0.163461538462	mRNA	T0t0
ENSMUST00000201888	0.8	0.7679885723630001	0.8068598002490001	0.24509803921599999	0.14705882352900002	mRNA	T0t0
ENSMUST00000025563	0.8	0.79433875981	0.816712675265	0.041570438799099996	0.041570438799099996	mRNA	T0t0
ENSMUST00000128519	0.8	0.817080937097	0.8416108744769999	0.022222222222199998	0.019512195122	mRNA	T0t0
ENSMUST00000078739	0.8	0.807096614217	0.835123894041	0.0662824207493	0.0422670509126	mRNA	T0t0
ENSMUST00000081840	0.8	0.7826276496879999	0.808561875526	0.0696324951644	0.0696324951644	mRNA	T0t0
ENSMUST00000143451	0.8	0.856484561015	0.8314948201469999	0.309322033898	0.203389830508	mRNA	T0t0
ENSMUST00000084013	0.8	0.846520501197	0.858663634894	0.121212121212	0.121212121212	mRNA	T0t0
ENSMUST00000119415	0.8	0.850885955946	0.883766703431	0.275510204082	0.206632653061	mRNA	T0t0
ENSMUST00000111996	0.8	0.806512287016	0.807204303884	0.106500691563	0.04979253112030001	mRNA	T0t0
ENSMUST00000119417	0.8	0.829327450041	0.87290709566	0.0780465540849	0.07302601551799999	mRNA	T0t0
ENSMUST00000052686	0.8	0.797239273182	0.822875667525	0.026011560693599996	0.026011560693599996	mRNA	T0t0
ENSMUST00000121367	0.8	0.8190857436390001	0.871602880703	0.116331096197	0.09060402684560001	mRNA	T0t0
ENSMUST00000196643	0.8	0.647344019384	0.714999481704	0.45	0.45	mRNA	T0t0
ENSMUST00000074267	0.8	0.824989729645	0.869503269402	0.21540062435	0.0894901144641	mRNA	T0t0
ENSMUST00000155028	0.8	0.8417762564129999	0.80576168748	0.18637992831500003	0.354838709677	mRNA	T0t0
ENSMUST00000093716	0.8	0.8233129528990001	0.8667332184990001	0.310344827586	0.310344827586	mRNA	T0t0
ENSMUST00000176010	0.8	0.814371473328	0.8258420894349999	0.262886597938	0.18041237113400002	mRNA	T0t0
ENSMUST00000179675	0.8	0.8318842293950001	0.842657570519	0.21951219512200001	0.21951219512200001	mRNA	T0t0
ENSMUST00000174939	0.8	0.812315640228	0.799638067646	0.455696202532	0.455696202532	mRNA	T0t0
ENSMUST00000079251	0.8	0.919557195684	0.922629977598	0.127882599581	0.127882599581	mRNA	T0t0
ENSMUST00000217340	0.8	0.786384148672	0.844822497917	0.0986301369863	0.0986301369863	mRNA	T0t0
ENSMUST00000082418	0.8	0.801911416288	0.8363821291949999	0.0197368421053	0.0197368421053	mRNA	T0t0
ENSMUST00000082419	0.8	0.765214395668	0.786721204288	0.0693641618497	0.0693641618497	mRNA	T0t0
ENSMUST00000124641	0.8	0.7890644991339999	0.79852497755	0.122448979592	0.122448979592	mRNA	T0t0
ENSMUST00000117559	0.8	0.854186781803	0.885898108657	0.24152542372900002	0.192796610169	mRNA	T0t0
ENSMUST00000118208	0.8	0.878955806111	0.893546930521	0.420289855072	0.176811594203	mRNA	T0t0
ENSMUST00000117430	0.8	0.804550362903	0.8380339385719999	0.104591836735	0.0918367346939	mRNA	T0t0
ENSMUST00000081679	0.8	0.8348567889740001	0.86924723569	0.35593220339000003	0.285310734463	mRNA	T0t0
ENSMUST00000082411	0.8	0.863942264893	0.873540614645	0.103448275862	0.103448275862	mRNA	T0t0
ENSMUST00000114748	0.8	0.7997516432080001	0.827358249944	0.17988032909499999	0.140613313388	mRNA	T0t0
ENSMUST00000094280	0.8	0.78562758465	0.8212002002509999	0.17158469945399998	0.155191256831	mRNA	T0t0
ENSMUST00000166135	0.8	0.814064190657	0.864550494711	0.0552611657835	0.0310370931113	mRNA	T0t0
ENSMUST00000183090	0.8	0.8108653959409999	0.791987927171	0.0902255639098	0.0902255639098	mRNA	T0t0
ENSMUST00000156346	0.8	0.7821720921850001	0.8437968826000001	0.408618127786	0.283803863299	mRNA	T0t0
ENSMUST00000189941	0.8	0.88005116936	0.844588803574	0.0530973451327	0.0530973451327	mRNA	T0t0
ENSMUST00000197105	0.8	0.866991197037	0.882119847853	0.330275229358	0.330275229358	mRNA	T0t0
ENSMUST00000169182	0.8	0.831631702109	0.846225881016	0.079704797048	0.0450184501845	mRNA	T0t0
ENSMUST00000174946	0.8	0.724144139912	0.815356820235	0.5714285714289999	0.5714285714289999	mRNA	T0t0
ENSMUST00000005503	0.8	0.8171557693639999	0.872388782524	0.030324400564200004	0.0138692994828	mRNA	T0t0
ENSMUST00000102926	0.8	0.824961777053	0.846275746183	0.0973193473193	0.030303030303	mRNA	T0t0
ENSMUST00000003572	0.8	0.809718428418	0.862654307486	0.018487394958	0.0252100840336	mRNA	T0t0
ENSMUST00000196353	0.8	0.8860066031649999	0.870963481788	0.17592592592599998	0.166666666667	mRNA	T0t0
ENSMUST00000151137	0.8	0.805280043508	0.835875372963	0.0889175257732	0.04639175257730001	mRNA	T0t0
ENSMUST00000102845	0.8	0.798982985914	0.835126273609	0.247787610619	0.206068268015	mRNA	T0t0
ENSMUST00000014370	0.8	0.8186295848999999	0.8613993969499999	0.264061010486	0.279790276454	mRNA	T0t0
ENSMUST00000188299	0.8	0.8787371978949999	0.893550503766	0.104347826087	0.104347826087	mRNA	T0t0
ENSMUST00000129909	0.8	0.817411151637	0.8351829839730001	0.185815602837	0.0510638297872	mRNA	T0t0
ENSMUST00000101806	0.8	0.823662196807	0.878212219955	0.18848167539299998	0.18848167539299998	mRNA	T0t0
ENSMUST00000132586	0.8	0.82701289428	0.8294952824930001	0.19338422391899998	0.12468193384199999	mRNA	T0t0
ENSMUST00000082399	0.8	0.821821212218	0.800446894086	0.507042253521	0.507042253521	mRNA	T0t0
ENSMUST00000174745	0.8	0.776960963181	0.834331786205	0.126865671642	0.08395522388059999	mRNA	T0t0
ENSMUST00000117723	0.8	0.844192189589	0.883438554556	0.260465116279	0.18604651162799998	mRNA	T0t0
ENSMUST00000167436	0.8	0.7809604103569999	0.837359956193	0.22112211221099998	0.16501650164999998	mRNA	T0t0
ENSMUST00000194675	0.8	0.886113800244	0.9161083706990001	0.503464203233	0.38337182448	mRNA	T0t0
ENSMUST00000082391	0.8	0.76654452362	0.824478810013	0.48	0.48	mRNA	T0t0
ENSMUST00000147394	0.8	0.810098960228	0.858459899849	0.280973451327	0.110619469027	mRNA	T0t0
ENSMUST00000017922	0.8	0.7806179595909999	0.850074145429	0.133333333333	0.114285714286	mRNA	T0t0
ENSMUST00000210375	0.8	0.8418726277680001	0.849564354311	0.16338028169000002	0.154929577465	mRNA	T0t0
ENSMUST00000082395	0.8	0.6334215620170001	0.789008293801	0.521739130435	0.521739130435	mRNA	T0t0
ENSMUST00000082394	0.8	0.7338368994969999	0.864265580958	0.507042253521	0.507042253521	mRNA	T0t0
ENSMUST00000082397	0.8	0.783960610642	0.807188098394	0.537313432836	0.537313432836	mRNA	T0t0
ENSMUST00000082396	0.8	0.8525349614550001	0.86315083786	0.0346820809249	0.0346820809249	mRNA	T0t0
ENSMUST00000121857	0.8	0.880439526039	0.888687396444	0.272727272727	0.10505050505100001	mRNA	T0t0
ENSMUST00000124156	0.8	0.819175022688	0.8494894952420001	0.33957845433300005	0.255269320843	mRNA	T0t0
ENSMUST00000208054	0.8	0.7993295955230001	0.7759894655089999	0.0966057441253	0.09399477806789999	mRNA	T0t0
ENSMUST00000165198	0.8	0.8521715412880001	0.88215825169	0.2154626109	0.17237008872	mRNA	T0t0
ENSMUST00000178774	0.8	0.761963416987	0.79113673508	0.08433734939760001	0.0722891566265	mRNA	T0t0
ENSMUST00000185806	0.8	0.8413136005159999	0.8653525502330001	0.116535433071	0.0700787401575	mRNA	T0t0
ENSMUST00000031243	0.8	0.8237664324869999	0.869200451499	0.0269503546099	0.0255319148936	mRNA	T0t0
ENSMUST00000058906	0.8	0.788061969788	0.8070428701119999	0.305644302449	0.30031948881799997	mRNA	T0t0
ENSMUST00000177643	0.8	0.847315553418	0.859312768279	0.218181818182	0.218181818182	mRNA	T0t0
ENSMUST00000027123	0.8	0.817491777457	0.8395627478899998	0.09451093685510001	0.0730499380933	mRNA	T0t0
ENSMUST00000121788	0.8	0.8403739840469999	0.8322073238	0.27625570776299996	0.18721461187199998	mRNA	T0t0
ENSMUST00000087342	0.8	0.798051049702	0.8533751960349999	0.22959183673500003	0.211734693878	mRNA	T0t0
ENSMUST00000062674	0.8	0.796026483014	0.8463064410760001	0.199300699301	0.0786713286713	mRNA	T0t0
ENSMUST00000117563	0.8	0.7910453356880001	0.852145828971	0.08898305084750001	0.0762711864407	mRNA	T0t0
ENSMUST00000019649	0.8	0.775336325809	0.838698780073	0.22615076717799998	0.0700466977985	mRNA	T0t0
ENSMUST00000137400	0.8	0.788649453352	0.814842158678	0.12387387387399999	0.0810810810811	mRNA	T0t0
ENSMUST00000129005	0.8	0.7477667553919999	0.816468555804	0.129230769231	0.126153846154	mRNA	T0t0
ENSMUST00000102696	0.8	0.8017098108390001	0.842693587107	0.160465116279	0.109302325581	mRNA	T0t0
ENSMUST00000152398	0.8	0.8130048006839999	0.832010363518	0.2	0.2	mRNA	T0t0
ENSMUST00000210815	0.8	0.8336494134100001	0.8556547133319999	0.08599348534199999	0.028664495114000002	mRNA	T0t0
ENSMUST00000171632	0.8	0.856110572515	0.870039215292	0.22105263157900001	0.242105263158	mRNA	T0t0
ENSMUST00000150103	0.8	0.8308369821580001	0.846122710947	0.139303482587	0.047263681592	mRNA	T0t0
ENSMUST00000146579	0.8	0.7975471027009999	0.8480876168179999	0.553679131484	0.463208685163	mRNA	T0t0
ENSMUST00000099371	0.8	0.834603321769	0.840452971648	0.113259668508	0.10773480662999999	mRNA	T0t0
ENSMUST00000047328	0.8	0.783771622374	0.823240437027	0.0390206579954	0.0275439938791	mRNA	T0t0
ENSMUST00000073868	0.8	0.790682283406	0.8196340467569999	0.06666666666669999	0.0474576271186	mRNA	T0t0
ENSMUST00000126040	0.8	0.808052151159	0.808854671391	0.15207780725	0.250221043324	mRNA	T0t0
ENSMUST00000209570	0.8	0.802432336295	0.833645793935	0.164456233422	0.11671087533199999	mRNA	T0t0
ENSMUST00000119024	0.8	0.7885846882529999	0.833812454591	0.171428571429	0.171428571429	mRNA	T0t0
ENSMUST00000209838	0.8	0.803683168147	0.833817211928	0.0824053452116	0.0824053452116	mRNA	T0t0
ENSMUST00000073471	0.8	0.7945493907979999	0.8133044014569999	0.06844106463880001	0.06844106463880001	mRNA	T0t0
ENSMUST00000082092	0.8	0.756733582427	0.817535095032	0.26956521739100003	0.15652173912999998	mRNA	T0t0
ENSMUST00000121547	0.8	0.898567962134	0.9039577190070001	0.256578947368	0.243421052632	mRNA	T0t0
ENSMUST00000145205	0.8	0.770621108767	0.7986260163500001	0.179422835634	0.11166875784199999	mRNA	T0t0
ENSMUST00000102079	0.8	0.7754976665979999	0.803872301399	0.330275229358	0.330275229358	mRNA	T0t0
ENSMUST00000145209	0.8	0.7932537945999999	0.824875949228	0.08695652173910001	0.08695652173910001	mRNA	T0t0
ENSMUST00000177415	0.8	0.842437516658	0.848550849584	0.110169491525	0.17231638418099998	mRNA	T0t0
ENSMUST00000182321	0.8	0.826692461623	0.853249485209	0.175853018373	0.175853018373	mRNA	T0t0
ENSMUST00000178333	0.8	0.875043058543	0.7977152426459999	0.21951219512200001	0.21951219512200001	mRNA	T0t0
ENSMUST00000057885	0.8	0.8088397294670001	0.8368400392990001	0.05691056910569999	0.0555555555556	mRNA	T0t0
ENSMUST00000036951	0.8	0.8061943998450001	0.813657622929	0.0290322580645	0.029838709677400002	mRNA	T0t0
ENSMUST00000073926	0.8	0.791413359207	0.8201539978419999	0.102040816327	0.0795918367347	mRNA	T0t0
ENSMUST00000031766	0.8	0.796502692915	0.8435676652770001	0.0214892553723	0.0179910044978	mRNA	T0t0
ENSMUST00000126614	0.8	0.800375263123	0.8115533981899999	0.0997624703088	0.055819477434700004	mRNA	T0t0
ENSMUST00000139177	0.8	0.8013316600429999	0.840540697844	0.334507042254	0.260563380282	mRNA	T0t0
ENSMUST00000052798	0.8	0.8291962243800001	0.8728212524429999	0.0355	0.027999999999999997	mRNA	T0t0
ENSMUST00000080926	0.8	0.792875272872	0.811018532449	0.157375431672	0.139121854958	mRNA	T0t0
ENSMUST00000140155	0.8	0.770516631912	0.788482038278	0.0816326530612	0.0816326530612	mRNA	T0t0
ENSMUST00000150350	0.8	0.798512544918	0.8008252164949999	0.038204393505300006	0.0343839541547	mRNA	T0t0
ENSMUST00000216127	0.8	0.8569445909119999	0.864513976247	0.300751879699	0.172932330827	mRNA	T0t0
ENSMUST00000192231	0.8	0.8646859324230001	0.895140298399	0.432671081678	0.336644591611	mRNA	T0t0
ENSMUST00000088784	0.8	0.80783944035	0.8644848662479999	0.12009803921599999	0.11029411764699999	mRNA	T0t0
ENSMUST00000026495	0.8	0.801954001079	0.8242163742309999	0.120598947794	0.110076891947	mRNA	T0t0
ENSMUST00000132846	0.8	0.81228844736	0.8124384315790001	0.363247863248	0.323931623932	mRNA	T0t0
ENSMUST00000122365	0.8	0.804539348116	0.8493858145990001	0.22585924713599997	0.163666121113	mRNA	T0t0
ENSMUST00000217356	0.8	0.7893056048980001	0.822948169114	0.0772025431426	0.035422343324300005	mRNA	T0t0
ENSMUST00000086519	0.8	0.817516273876	0.83570692128	0.061119293078100004	0.040500736376999996	mRNA	T0t0
ENSMUST00000142980	0.8	0.836308561338	0.866598035351	0.30664652568000006	0.34441087613300003	mRNA	T0t0
ENSMUST00000067912	0.8	0.806898121927	0.81815591845	0.123984840282	0.11640498105000001	mRNA	T0t0
ENSMUST00000034742	0.8	0.817426219385	0.8455277058319999	0.0587851077727	0.0235140431091	mRNA	T0t0
ENSMUST00000117851	0.8	0.819046208034	0.8425245411040001	0.0901502504174	0.0717863105175	mRNA	T0t0
ENSMUST00000034740	0.8	0.822969095865	0.868167440888	0.0340061829424	0.0196399345336	mRNA	T0t0
ENSMUST00000209657	0.8	0.825791993193	0.841472711643	0.14012738853499998	0.08917197452230001	mRNA	T0t0
ENSMUST00000120780	0.8	0.885393781911	0.869141364988	0.154761904762	0.123511904762	mRNA	T0t0
ENSMUST00000146939	0.8	0.8254512828210001	0.859584979154	0.09259259259260001	0.101851851852	mRNA	T0t0
ENSMUST00000059980	0.8	0.786001786593	0.846535238923	0.0645161290323	0.084229390681	mRNA	T0t0
ENSMUST00000017548	0.8	0.765911782495	0.823003442939	0.0665778961385	0.047936085219700005	mRNA	T0t0
ENSMUST00000137829	0.8	0.810150418982	0.8256377811750001	0.11964549482999999	0.161004431315	mRNA	T0t0
ENSMUST00000131787	0.8	0.781140863467	0.838401039205	0.0779220779221	0.0779220779221	mRNA	T0t0
ENSMUST00000178147	0.8	0.8210031055600001	0.827193306856	0.0706605222734	0.0952380952381	mRNA	T0t0
ENSMUST00000163694	0.8	0.785638919552	0.8149818629019999	0.078882900539	0.0362567368937	mRNA	T0t0
ENSMUST00000183196	0.8	0.8254121500839999	0.853261185417	0.220689655172	0.11954022988500002	mRNA	T0t0
ENSMUST00000166171	0.8	0.8256624019069999	0.87596466096	0.035467128027699996	0.0160034602076	mRNA	T0t0
ENSMUST00000022980	0.8	0.7739434627670001	0.816435459106	0.055299539170500005	0.055299539170500005	mRNA	T0t0
ENSMUST00000087351	0.8	0.796287485278	0.857313176875	0.022171688459400003	0.0204661739625	mRNA	T0t0
ENSMUST00000097014	0.8	0.8037354474189999	0.830415190727	0.026108075288400003	0.021857923497299998	mRNA	T0t0
ENSMUST00000134214	0.8	0.836087289371	0.8458560334720001	0.114754098361	0.0590163934426	mRNA	T0t0
ENSMUST00000109354	0.8	0.796339862609	0.814836927225	0.0311149524633	0.0311149524633	mRNA	T0t0
ENSMUST00000198628	0.8	0.8739573453239999	0.9000703950710001	0.16744186046499998	0.16744186046499998	mRNA	T0t0
ENSMUST00000102184	0.8	0.8259958326569999	0.814599716471	0.33333333333299997	0.33333333333299997	mRNA	T0t0
ENSMUST00000073722	0.8	0.775312938391	0.834195505366	0.08870967741939999	0.0725806451613	mRNA	T0t0
ENSMUST00000032888	0.8	0.824664309296	0.8623058833570001	0.0746199907877	0.055734684477199994	mRNA	T0t0
ENSMUST00000187973	0.8	0.799726133814	0.823754175186	0.13402061855699998	0.0790378006873	mRNA	T0t0
ENSMUST00000081649	0.8	0.805605362964	0.821242461788	0.054961832061099995	0.054961832061099995	mRNA	T0t0
ENSMUST00000198588	0.8	0.8451403578769999	0.855970800663	0.133878064111	0.0861093651791	mRNA	T0t0
ENSMUST00000062356	0.8	0.787486262492	0.813937788996	0.04922118380059999	0.0485981308411	mRNA	T0t0
ENSMUST00000045897	0.8	0.806633825666	0.824470491172	0.030427631578900004	0.029605263157900005	mRNA	T0t0
ENSMUST00000034881	0.8	0.8182046788840001	0.825934093548	0.271623672231	0.226100151745	mRNA	T0t0
ENSMUST00000052882	0.8	0.783815921541	0.822960475247	0.08176100628930001	0.0676100628931	mRNA	T0t0
ENSMUST00000031617	0.8	0.7818556945039999	0.833691842547	0.214960629921	0.166141732283	mRNA	T0t0
ENSMUST00000211694	0.8	0.8563474223790001	0.872283169101	0.296357615894	0.153973509934	mRNA	T0t0
ENSMUST00000040917	0.8	0.790454749855	0.8460431415649999	0.0721442885772	0.0721442885772	mRNA	T0t0
ENSMUST00000138799	0.8	0.84129825369	0.882234954851	0.592213114754	0.547131147541	mRNA	T0t0
